rowid,rec_url,rec_compiledRelease_ocid,rec_compiledRelease_date,rec_compiledRelease_tender_id,rec_compiledRelease_tender_title,rec_compiledRelease_tender_procuringEntity_name,rec_compiledRelease_tender_mainProcurementCategoryDetails,rec_compiledRelease_tender_statusDetails,rec_compiledRelease_tender_procuringEntity_id,rec_compiledRelease_tender_procurementMethodDetails,rec_compiledRelease_tender_id_tenderPeriod_durationInDays,rec_compiledRelease_tender_id_tenderPeriod_startDate,rec_compiledRelease_tender_id_tenderPeriod_endDate,recrel_url,recrel_id,recrel_tender_id,recrel_tender_statusDetails,recrel_tender_awardCriteria,recrel_tender_awardCriteriaDetails,recrel_tender_mainProcurementCategory,recrel_tender_mainProcurementCategoryDetails,recrel_tender_additionalProcurementCategories,recrel_tender_hasEnquiries,recrel_tender_value_amount,recrel_tender_value_currency,recrel_tender_awardPeriod_startDate,recrel_tender_procuringEntity_id,recrel_tender_procuringEntity_name
167,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382278-1,2020-07-24T07:57:39-04:00,382278-centralizacion-ampliacion-adecuacion-gases-medicos-instituto-medicina-tropical-1,"CENTRALIZACION, AMPLIACION Y ADECUACION DE GASES MEDICOS DEL INSTITUTO DE MEDICINA TROPICAL",Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-306,382278-centralizacion-ampliacion-adecuacion-gases-medicos-instituto-medicina-tropical-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382278-centralizacion-ampliacion-adecuacion-gases-medicos-instituto-medicina-tropical-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382278-centralizacion-ampliacion-adecuacion-gases-medicos-instituto-medicina-tropical-1-1595577459.66936,382278-centralizacion-ampliacion-adecuacion-gases-medicos-instituto-medicina-tropical-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,1101243400,PYG,2020-04-03T09:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
168,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382100-1,2020-07-24T07:57:39-04:00,382100-adquisicion-productos-emergencia-sanitaria-1,ADQUISICIÓN DE PRODUCTOS POR EMERGENCIA SANITARIA,Petróleos Paraguayos (PETROPAR),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-179,382100-adquisicion-productos-emergencia-sanitaria-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382100-adquisicion-productos-emergencia-sanitaria-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382100-adquisicion-productos-emergencia-sanitaria-1-1595577459.66936,382100-adquisicion-productos-emergencia-sanitaria-1,Adjudicada,priceOnly,Por Total,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,359700000,PYG,2020-03-18T12:00:00-04:00,DNCP-SICP-CODE-179,Petróleos Paraguayos (PETROPAR)
169,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382177-1,2020-07-24T07:57:39-04:00,382177-adquisicion-cestas-basicas-ser-distribuidas-familias-escasos-recurso-epidemia-covid-1,Adquisición de Cestas Básicas a ser Distribuidas a Familias de Escasos Recurso por Epidemia COVID-19,Municipalidad de Ciudad del Este,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-196,382177-adquisicion-cestas-basicas-ser-distribuidas-familias-escasos-recurso-epidemia-covid-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382177-adquisicion-cestas-basicas-ser-distribuidas-familias-escasos-recurso-epidemia-covid-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382177-adquisicion-cestas-basicas-ser-distribuidas-familias-escasos-recurso-epidemia-covid-1-1595577459.66936,382177-adquisicion-cestas-basicas-ser-distribuidas-familias-escasos-recurso-epidemia-covid-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,2949650000,PYG,2020-03-23T09:30:00-04:00,DNCP-SICP-CODE-196,Municipalidad de Ciudad del Este
170,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382196-1,2020-07-24T07:57:39-04:00,382196-provision-productos-alimenticios-familias-escasos-recursos-1,PROVISIÓN DE PRODUCTOS ALIMENTICIOS PARA FAMILIAS DE ESCASOS RECURSOS,Municipalidad de Presidente Franco,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-44,382196-provision-productos-alimenticios-familias-escasos-recursos-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382196-provision-productos-alimenticios-familias-escasos-recursos-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382196-provision-productos-alimenticios-familias-escasos-recursos-1-1595577459.66936,382196-provision-productos-alimenticios-familias-escasos-recursos-1,Adjudicada,priceOnly,Por Item,goods,Bienes - Productos Alimenticios,,False,500000000,PYG,2020-03-23T12:00:00-04:00,DNCP-SICP-CODE-44,Municipalidad de Presidente Franco
171,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382451-1,2020-07-24T07:57:39-04:00,382451-provision-almuerzo-escolar-1,Provision de Almuerzo Escolar,Municipalidad de José Fassardi,"Servicios - Servicios de ceremonial, gastronomico y funerarios",Adjudicada,DNCP-SICP-CODE-295,382451-provision-almuerzo-escolar-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382451-provision-almuerzo-escolar-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382451-provision-almuerzo-escolar-1-1595577459.66936,382451-provision-almuerzo-escolar-1,Adjudicada,priceOnly,Por Total,services,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,False,156374400,PYG,2020-04-07T12:00:00-04:00,DNCP-SICP-CODE-295,Municipalidad de José Fassardi
172,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382563-1,2020-07-24T07:57:39-04:00,382563-adquisicion-mascarillas-proteccion-descartables-1,ADQUISICION DE MASCARILLAS DE PROTECCION DESCARTABLES,Empresa de Servicios Sanitarios del Paraguay (ESSAP),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Anulada o Cancelada,DNCP-SICP-CODE-18,382563-adquisicion-mascarillas-proteccion-descartables-1,18.0,2020-04-29T09:54:26-04:00,2020-05-18T09:00:00-04:00,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382563-adquisicion-mascarillas-proteccion-descartables-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382563-adquisicion-mascarillas-proteccion-descartables-1-1595577459.66936,382563-adquisicion-mascarillas-proteccion-descartables-1,Anulada o Cancelada,priceOnly,Por Total,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,True,165000000,PYG,2020-05-18T09:30:00-04:00,DNCP-SICP-CODE-18,Empresa de Servicios Sanitarios del Paraguay (ESSAP)
173,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383171-1,2020-07-24T07:57:39-04:00,383171-adquisicion-kits-alimentos-no-perecederos-familia-escasos-recursos-municipio-marco-1,ADQUISICION DE KITS DE ALIMENTOS NO PERECEDEROS PARA FAMILIA DE ESCASOS RECURSOS DEL MUNICIPIO EN EL MARCO DEL COVID 19,Municipalidad de Mariano Roque Alonso,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-102,383171-adquisicion-kits-alimentos-no-perecederos-familia-escasos-recursos-municipio-marco-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383171-adquisicion-kits-alimentos-no-perecederos-familia-escasos-recursos-municipio-marco-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383171-adquisicion-kits-alimentos-no-perecederos-familia-escasos-recursos-municipio-marco-1-1595577459.66936,383171-adquisicion-kits-alimentos-no-perecederos-familia-escasos-recursos-municipio-marco-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,1947980000,PYG,2020-06-08T10:15:00-04:00,DNCP-SICP-CODE-102,Municipalidad de Mariano Roque Alonso
174,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382443-1,2020-07-24T07:57:39-04:00,382443-construccion-sshh-reparaciones-hospital-distrital-altos-1,CONSTRUCCIÓN DE SSHH Y REPARACIONES VARIAS - HOSPITAL DISTRITAL DE ALTOS,Gobierno Departamental de Cordillera (CORDILLERA),"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",Adjudicada,DNCP-SICP-CODE-51,382443-construccion-sshh-reparaciones-hospital-distrital-altos-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382443-construccion-sshh-reparaciones-hospital-distrital-altos-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382443-construccion-sshh-reparaciones-hospital-distrital-altos-1-1595577459.66936,382443-construccion-sshh-reparaciones-hospital-distrital-altos-1,Adjudicada,priceOnly,Por Total,works,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",works,False,65000000,PYG,2020-04-08T11:00:00-04:00,DNCP-SICP-CODE-51,Gobierno Departamental de Cordillera (CORDILLERA)
175,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382213-1,2020-07-24T07:57:39-04:00,382213-urgencia-impostergable-reparacion-puesta-marcha-cabina-bioseguridad-hospital-clinica-1,URGENCIA IMPOSTERGABLE PARA REPARACIÓN Y PUESTA EN MARCHA DE LA CABINA DE BIOSEGURIDAD DEL HOSPITAL DE CLÍNICAS PARA CONTINGENCIA COVID-19,Facultad de Ciencias Medicas / Universidad Nacional de Asunción,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",Adjudicada,DNCP-SICP-CODE-1360,382213-urgencia-impostergable-reparacion-puesta-marcha-cabina-bioseguridad-hospital-clinica-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382213-urgencia-impostergable-reparacion-puesta-marcha-cabina-bioseguridad-hospital-clinica-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382213-urgencia-impostergable-reparacion-puesta-marcha-cabina-bioseguridad-hospital-clinica-1-1595577459.66936,382213-urgencia-impostergable-reparacion-puesta-marcha-cabina-bioseguridad-hospital-clinica-1,Adjudicada,priceOnly,Por Total,services,"Servicios - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos",,False,15510000,PYG,2020-03-27T09:30:00-04:00,DNCP-SICP-CODE-1360,Facultad de Ciencias Medicas / Universidad Nacional de Asunción
176,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382201-1,2020-07-24T07:57:39-04:00,382201-adquisicion-arcos-desinfeccion-marco-covid-19-1,ADQUISICION DE ARCOS DE DESINFECCION EN EL MARCO DEL COVID-19,Municipalidad de Caacupé,"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Adjudicada,DNCP-SICP-CODE-269,382201-adquisicion-arcos-desinfeccion-marco-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382201-adquisicion-arcos-desinfeccion-marco-covid-19-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382201-adquisicion-arcos-desinfeccion-marco-covid-19-1-1595577459.66936,382201-adquisicion-arcos-desinfeccion-marco-covid-19-1,Adjudicada,priceOnly,Por Total,goods,"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",,False,21050000,PYG,2020-03-23T12:00:00-04:00,DNCP-SICP-CODE-269,Municipalidad de Caacupé
177,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382239-1,2020-07-24T07:57:39-04:00,382239-adquisicion-insumos-fabricacion-panificados-ser-distribuidos-familias-escasos-recurs-1,Adquisicion de Insumos para fabricacion de panificados a ser distribuidos a familias de escasos recursos por epidemia Covid-19,Municipalidad de Ciudad del Este,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-196,382239-adquisicion-insumos-fabricacion-panificados-ser-distribuidos-familias-escasos-recurs-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382239-adquisicion-insumos-fabricacion-panificados-ser-distribuidos-familias-escasos-recurs-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382239-adquisicion-insumos-fabricacion-panificados-ser-distribuidos-familias-escasos-recurs-1-1595577459.66936,382239-adquisicion-insumos-fabricacion-panificados-ser-distribuidos-familias-escasos-recurs-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,306188500,PYG,2020-03-26T09:30:00-04:00,DNCP-SICP-CODE-196,Municipalidad de Ciudad del Este
178,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382327-1,2020-07-24T07:57:39-04:00,382327-adquisicion-tanque-cisterna-motobomba-provision-agua-1,ADQUISICIÓN DE TANQUE CISTERNA Y MOTOBOMBA PARA PROVISIÓN DE AGUA ,Municipalidad de Caapucú,"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",Adjudicada,DNCP-SICP-CODE-229,382327-adquisicion-tanque-cisterna-motobomba-provision-agua-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382327-adquisicion-tanque-cisterna-motobomba-provision-agua-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382327-adquisicion-tanque-cisterna-motobomba-provision-agua-1-1595577459.66936,382327-adquisicion-tanque-cisterna-motobomba-provision-agua-1,Adjudicada,priceOnly,Por Total,goods,"Bienes - Maquinarias, Equipos y herramientas mayores - Equipos de transporte",,False,37130000,PYG,2020-04-03T12:00:00-04:00,DNCP-SICP-CODE-229,Municipalidad de Caapucú
179,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382441-1,2020-07-24T07:57:39-04:00,382441-adquisicion-almuerzo-escolar-fondo-fonacide-marco-emergencia-sanitaria-covid-19-1,ADQUISICIÓN DE ALMUERZO ESCOLAR CON FONDO DEL FONACIDE EN EL MARCO DE LA EMERGENCIA SANITARIA - COVID 19,Municipalidad de Mariano Roque Alonso,"Servicios - Servicios de ceremonial, gastronomico y funerarios",Adjudicada,DNCP-SICP-CODE-102,382441-adquisicion-almuerzo-escolar-fondo-fonacide-marco-emergencia-sanitaria-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382441-adquisicion-almuerzo-escolar-fondo-fonacide-marco-emergencia-sanitaria-covid-19-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382441-adquisicion-almuerzo-escolar-fondo-fonacide-marco-emergencia-sanitaria-covid-19-1-1595577459.66936,382441-adquisicion-almuerzo-escolar-fondo-fonacide-marco-emergencia-sanitaria-covid-19-1,Adjudicada,priceOnly,Por Total,services,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,False,1383168000,PYG,2020-04-09T10:00:00-04:00,DNCP-SICP-CODE-102,Municipalidad de Mariano Roque Alonso
180,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383611-1,2020-07-24T07:57:39-04:00,383611-adquisicion-televisor-lavarropas-albergue-municipal-1,Adquisición de Televisor y lavarropas para el Albergue Municipal ,Municipalidad de Tomás Romero Pereira,Bienes - Muebles y Enseres,Adjudicada,DNCP-SICP-CODE-208,383611-adquisicion-televisor-lavarropas-albergue-municipal-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383611-adquisicion-televisor-lavarropas-albergue-municipal-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383611-adquisicion-televisor-lavarropas-albergue-municipal-1-1595577459.66936,383611-adquisicion-televisor-lavarropas-albergue-municipal-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Muebles y Enseres,,False,3100000,PYG,2020-07-02T08:30:00-04:00,DNCP-SICP-CODE-208,Municipalidad de Tomás Romero Pereira
181,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382316-1,2020-07-24T07:57:39-04:00,382316-adquisiciòn-kits-alimentos-1,ADQUISICIÒN DE KITS DE ALIMENTOS,Municipalidad de Coronel Oviedo,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-55,382316-adquisiciòn-kits-alimentos-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382316-adquisici%C3%B2n-kits-alimentos-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382316-adquisici%C3%B2n-kits-alimentos-1-1595577459.66936,382316-adquisiciòn-kits-alimentos-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,249993010,PYG,2020-03-31T11:00:00-04:00,DNCP-SICP-CODE-55,Municipalidad de Coronel Oviedo
182,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382339-1,2020-07-24T07:57:39-04:00,382339-adquisicion-insumos-varios-covid-2019-1,ADQUISICIÓN DE INSUMOS VARIOS COVID -2019,Ministerio de la Defensa Pública - Defensoría (MDP),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-342,382339-adquisicion-insumos-varios-covid-2019-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382339-adquisicion-insumos-varios-covid-2019-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382339-adquisicion-insumos-varios-covid-2019-1-1595577459.66936,382339-adquisicion-insumos-varios-covid-2019-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,45679758,PYG,2020-04-03T12:00:00-04:00,DNCP-SICP-CODE-342,Ministerio de la Defensa Pública - Defensoría (MDP)
183,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382471-1,2020-07-24T07:57:39-04:00,382471-adquisicion-e-instalacion-acondicionares-aire-hospital-pediatrico-municipal-1,Adquisicion e Instalacion de Acondicionares de Aire Para El Hospital Pediatrico Municipal,Municipalidad de Encarnación,Bienes - Muebles y Enseres,Adjudicada,DNCP-SICP-CODE-140,382471-adquisicion-e-instalacion-acondicionares-aire-hospital-pediatrico-municipal-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382471-adquisicion-e-instalacion-acondicionares-aire-hospital-pediatrico-municipal-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382471-adquisicion-e-instalacion-acondicionares-aire-hospital-pediatrico-municipal-1-1595577459.66936,382471-adquisicion-e-instalacion-acondicionares-aire-hospital-pediatrico-municipal-1,Adjudicada,priceOnly,Por Lote,goods,Bienes - Muebles y Enseres,,False,30349440,PYG,2020-04-15T12:00:00-04:00,DNCP-SICP-CODE-140,Municipalidad de Encarnación
184,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382358-1,2020-07-24T07:57:39-04:00,382358-adquisicion-ventilador-pulmonar-contingencia-covid-19-1,ADQUISICION DE VENTILADOR PULMONAR PARA CONTINGENCIA COVID-19,Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-306,382358-adquisicion-ventilador-pulmonar-contingencia-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382358-adquisicion-ventilador-pulmonar-contingencia-covid-19-1-1595577459.66936,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382358-adquisicion-ventilador-pulmonar-contingencia-covid-19-1-1595577459.66936,382358-adquisicion-ventilador-pulmonar-contingencia-covid-19-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,8115800000,PYG,2020-04-02T12:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
